Month,Type,Brand,Model,Amount
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VELLFIRE 2.5Z G EDITION,2
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VELLFIRE Z G EDITION,1
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VELLFIRE Z G EDITION 2.5L,1
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VELOZ,1178
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VIOS,82
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VOXY HYBRID S-Z,1
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VOXY S-Z 2WD,1
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,VOXY SZ 2.0L,1
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,YARIS,1420
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,TOYOTA,YARIS ATIV,2602
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLKSWAGEN,GOLF GTI,1
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLVO,S60,15
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLVO,S90,17
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLVO,V60,25
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLVO,XC40,71
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLVO,XC60,52
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,VOLVO,XC90,16
10/2022,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,WULING,WULING MINI,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,FORD,RANGER,5
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,HINO,XZU720R-HKTQL3,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,HYUNDAI,H-1,63
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,HYUNDAI,STARIA,197
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,ISUZU,D-MAX,23
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,KIA,CARNIVAL,70
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,KIA,GRAND CARNIVAL,3
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,MERCEDES BENZ,SPRINTER 319 CDI,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,MERCEDES BENZ,SPRINTER 419 CDI (907),2
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,MERCEDES BENZ,SPRINTER 419 CDI VAN,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,MG,MG EXTENDER,24
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,MITSUBISHI,TRITON,3
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,NISSAN,NAVARA,15
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,NISSAN,UVL4RDRE26KHE-----,11
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,SUZUKI,CARRY 1.5L MT,11
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,COMMUTER,211
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,HIACE,12
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,HIACE MAJESTY,11
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,HILUX REVO,149
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,KDH222R-LEMDYT A5,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,KDH223R-LEMDYT A2,2
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,KDH223R-LEMDYT B2,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,TOYOTA,KDH223R-LEPDYT A1,2
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,VOLKSWAGEN,CARAVELLE 2.0 BI TDI,1
10/2022,รถยนต์นั่งส่วนบุคคลเกิน 7 คน,VOLKSWAGEN,CARAVELLE T69 2.0 L,19
10/2022,รถยนต์บรรทุกส่วนบุคคล,BYD,T3,3
10/2022,รถยนต์บรรทุกส่วนบุคคล,DAIHATSU,HIJET CARGO,4
10/2022,รถยนต์บรรทุกส่วนบุคคล,FORD,RANGER,334
10/2022,รถยนต์บรรทุกส่วนบุคคล,FORD,RANGER SWB,7
10/2022,รถยนต์บรรทุกส่วนบุคคล,FOTON,BJ1041V8JD3-RF,2
10/2022,รถยนต์บรรทุกส่วนบุคคล,FOTON,BJ1045V8JD3-FA,11
10/2022,รถยนต์บรรทุกส่วนบุคคล,HINO,FG8JF1D-JJT,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,HINO,FG8JJ1A-JJT,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,HINO,FM2PN1D-XHT,3
10/2022,รถยนต์บรรทุกส่วนบุคคล,HINO,FM8JN1D-SGT,4
10/2022,รถยนต์บรรทุกส่วนบุคคล,HINO,XZU600R-HKMLKT3,41
10/2022,รถยนต์บรรทุกส่วนบุคคล,HONDA,ACTY TRUCK,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,D-MAX,5835
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FTR34JXXXU,3
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FTR34LXXXU,4
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,FVZ34QNDXU,5
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NLR77EXXXW,9
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NLR85EXSXY,9
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NLR85EXXXU,168
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NMR85EXXXU,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,ISUZU,NQR75HXXXU,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,MAZDA,MAZDA BT-50,96
10/2022,รถยนต์บรรทุกส่วนบุคคล,MG,MG EXTENDER,56
10/2022,รถยนต์บรรทุกส่วนบุคคล,MITSUBISHI,TRITON,886
10/2022,รถยนต์บรรทุกส่วนบุคคล,NISSAN,BVL2RDYD23FHN---CA,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,NISSAN,NAVARA,199
10/2022,รถยนต์บรรทุกส่วนบุคคล,SOKON,CRC5020CLS,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,SUZUKI,CARRY 1.5L MT,240
10/2022,รถยนต์บรรทุกส่วนบุคคล,TAKANO,TTE-500,2
10/2022,รถยนต์บรรทุกส่วนบุคคล,TATA,SUPER ACE 1.4 L,2
10/2022,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,B-Cab 4x2 2.4J,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,B-Cab 4X2 2.5J no-PS,1
10/2022,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,COMMUTER,3
10/2022,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,HIACE,10
10/2022,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,HILUX REVO,5429
10/2022,รถยนต์บรรทุกส่วนบุคคล,TOYOTA,,1
10/2022,รถยนต์สามล้อส่วนบุคคล,SUMOTA,,1
10/2022,รถยนต์สามล้อส่วนบุคคล,TKI,EV TUK TUK KMITL1,1
10/2022,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,ISUZU,MU-X,1
10/2022,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,MG,EP,15
10/2022,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,TOYOTA,COROLLA,77
10/2022,รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน,TOYOTA,INNOVA,2
10/2022,รถยนต์รับจ้างสามล้อ,BIZ NEX,NEX2.0,6
10/2022,รถยนต์รับจ้างสามล้อ,MUV,NEX1.5,1
10/2022,รถยนต์บริการธุรกิจ,TOYOTA,CAMRY,2
10/2022,รถยนต์บริการธุรกิจ,TOYOTA,COROLLA,1
10/2022,รถยนต์บริการธุรกิจ,TOYOTA,FORTUNER,1
10/2022,รถยนต์บริการทัศนาจร,ISUZU,MU-X,18
10/2022,รถยนต์บริการทัศนาจร,MERCEDES BENZ,E 220 d,7
10/2022,รถยนต์บริการทัศนาจร,TOYOTA,CAMRY,2
10/2022,รถยนต์บริการทัศนาจร,TOYOTA,FORTUNER,6
10/2022,รถยนต์บริการให้เช่า,MERCEDES BENZ,S 350 d,1
10/2022,รถจักรยานยนต์,AIMA,A500,18
10/2022,รถจักรยานยนต์,AIMA,IN MINE,1
10/2022,รถจักรยานยนต์,AJ,C-LIKE,4
10/2022,รถจักรยานยนต์,AJ,C-LION,5
10/2022,รถจักรยานยนต์,AJ,Q5,5
10/2022,รถจักรยานยนต์,AJ,Z3,9
10/2022,รถจักรยานยนต์,ALENDA-DARKON,ALENDA DARKON JAZZY,1
10/2022,รถจักรยานยนต์,ALENDA-DARKON,ALENDA DARKON POPPY,1
10/2022,รถจักรยานยนต์,APRILIA,SR GT 200,19
10/2022,รถจักรยานยนต์,APRILIA,SR GT 200 SPORT,52
10/2022,รถจักรยานยนต์,BAJAJ,Dominar D 400,15
10/2022,รถจักรยานยนต์,BAJAJ,DOMINAR D250,1
10/2022,รถจักรยานยนต์,BAJAJ,Pulsar NS 160,26
10/2022,รถจักรยานยนต์,BAJAJ,Pulsar NS 200,20
10/2022,รถจักรยานยนต์,BAJAJ,Pulsar RS 200,5
10/2022,รถจักรยานยนต์,BCM,BS2S,1
10/2022,รถจักรยานยนต์,BENELLI,502C,1
10/2022,รถจักรยานยนต์,BENELLI,IMPERIALE 400,12
10/2022,รถจักรยานยนต์,BENELLI,LEONCINO 250,2
10/2022,รถจักรยานยนต์,BENELLI,LEONCINO 500,1
10/2022,รถจักรยานยนต์,BENELLI,LEONCINO TRAIL,2
10/2022,รถจักรยานยนต์,BENELLI,TNT135,6
10/2022,รถจักรยานยนต์,BENELLI,TRK251,2
10/2022,รถจักรยานยนต์,BENELLI,TRK502 ABS,4
10/2022,รถจักรยานยนต์,BENELLI,TRK502X ABS,5
10/2022,รถจักรยานยนต์,BMW,C 400 GT,7
10/2022,รถจักรยานยนต์,BMW,C 400 X,1
10/2022,รถจักรยานยนต์,BMW,F 750 GS,2
10/2022,รถจักรยานยนต์,BMW,F 850 GS,2
10/2022,รถจักรยานยนต์,BMW,F 900 R,2
10/2022,รถจักรยานยนต์,BMW,F 900 XR,2
10/2022,รถจักรยานยนต์,BMW,G 310 GS,4
10/2022,รถจักรยานยนต์,BMW,G 310 GS US,2
10/2022,รถจักรยานยนต์,BMW,G 310 R,1
10/2022,รถจักรยานยนต์,BMW,R 1250 GS,9
10/2022,รถจักรยานยนต์,BMW,R 1250 GS Adventure,18
10/2022,รถจักรยานยนต์,BMW,R 1250 RT,1
10/2022,รถจักรยานยนต์,BMW,R nineT,2
10/2022,รถจักรยานยนต์,BMW,R nineT Pure,1
10/2022,รถจักรยานยนต์,BMW,R nineT Urban G/S,2
10/2022,รถจักรยานยนต์,BMW,R18,3
10/2022,รถจักรยานยนต์,BMW,S 1000 R,5
10/2022,รถจักรยานยนต์,BMW,S 1000 RR,9
10/2022,รถจักรยานยนต์,BMW,S 1000 XR,1
10/2022,รถจักรยานยนต์,CF,250NK,2
10/2022,รถจักรยานยนต์,CF,250NK ABS,3
10/2022,รถจักรยานยนต์,CYCLONE,RE3,11
10/2022,รถจักรยานยนต์,DECO,CJDS60,29
10/2022,รถจักรยานยนต์,DECO,Ekon,8
10/2022,รถจักรยานยนต์,DECO,G-FIVE,3
10/2022,รถจักรยานยนต์,DECO,Hannah,13
10/2022,รถจักรยานยนต์,DECO,Luciano,20
10/2022,รถจักรยานยนต์,DECO,Max One,6
10/2022,รถจักรยานยนต์,DECO,Sally,2
10/2022,รถจักรยานยนต์,DECO,Super Ace,19
10/2022,รถจักรยานยนต์,DECO,SUSU,3
10/2022,รถจักรยานยนต์,DECO,Sylla,2
10/2022,รถจักรยานยนต์,DUCATI,HYPERMOTARD 950 RVE,1
10/2022,รถจักรยานยนต์,DUCATI,MONSTER,12
10/2022,รถจักรยานยนต์,DUCATI,MONSTER 821,1
10/2022,รถจักรยานยนต์,DUCATI,Multistrada V2 S,1
10/2022,รถจักรยานยนต์,DUCATI,MULTISTRADA V4,1
10/2022,รถจักรยานยนต์,DUCATI,MULTISTRADA V4 S,3
10/2022,รถจักรยานยนต์,DUCATI,PANIGALE V2,1
10/2022,รถจักรยานยนต์,DUCATI,PANIGALE V4,1
10/2022,รถจักรยานยนต์,DUCATI,SCRAMBLER 1100 TB PRO,2
10/2022,รถจักรยานยนต์,DUCATI,SCRAMBLER 400,1
10/2022,รถจักรยานยนต์,DUCATI,SCRAMBLER DESERT SLED,5
10/2022,รถจักรยานยนต์,DUCATI,SCRAMBLER ICON DARK,3
10/2022,รถจักรยานยนต์,DUCATI,SCRAMBLER URBAN MOTARD,1
10/2022,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4,1
10/2022,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4 S,1
10/2022,รถจักรยานยนต์,ENGY,GREENER,6
10/2022,รถจักรยานยนต์,FST,F300,2
10/2022,รถจักรยานยนต์,GPX,CR5,2
10/2022,รถจักรยานยนต์,GPX,DEMON,1
10/2022,รถจักรยานยนต์,GPX,DEMON GR200R,20
10/2022,รถจักรยานยนต์,GPX,DEMON-150GN,2
10/2022,รถจักรยานยนต์,GPX,DEMON-150GR LIMITED,1
10/2022,รถจักรยานยนต์,GPX,DEMON-150GR SPORT,3
10/2022,รถจักรยานยนต์,GPX,DEMON-X,2
10/2022,รถจักรยานยนต์,GPX,DEMON150-GR Fi,4
10/2022,รถจักรยานยนต์,GPX,DP125,1
10/2022,รถจักรยานยนต์,GPX,DRONE KEYLESS,1078
10/2022,รถจักรยานยนต์,GPX,DRONE KEYLESS-S,818
10/2022,รถจักรยานยนต์,GPX,DRONE STANDARD,65
10/2022,รถจักรยานยนต์,GPX,LEGEND 150Fi,5
10/2022,รถจักรยานยนต์,GPX,LEGEND-GENTLEMAN,3
