Month,Type,Brand,Model,Amount
03/2023,รถยนต์รับจ้างสามล้อ,PANTHERA,Classic 1,2
03/2023,รถยนต์บริการธุรกิจ,BYD,E6,2
03/2023,รถยนต์บริการธุรกิจ,FORD,EVEREST,1
03/2023,รถยนต์บริการธุรกิจ,ISUZU,MU-X,2
03/2023,รถยนต์บริการธุรกิจ,MERCEDES BENZ,E 220 d,2
03/2023,รถยนต์บริการธุรกิจ,MERCEDES BENZ,S 350 d,1
03/2023,รถยนต์บริการธุรกิจ,TOYOTA,CAMRY,1
03/2023,รถยนต์บริการธุรกิจ,TOYOTA,FORTUNER,3
03/2023,รถยนต์บริการทัศนาจร,BMW,520d M Sport,2
03/2023,รถยนต์บริการทัศนาจร,ISUZU,MU-X,12
03/2023,รถยนต์บริการทัศนาจร,MERCEDES BENZ,E 220 d,1
03/2023,รถยนต์บริการทัศนาจร,MG,EP,1
03/2023,รถยนต์บริการทัศนาจร,MITSUBISHI,PAJERO SPORT,3
03/2023,รถยนต์บริการทัศนาจร,TOYOTA,CAMRY,3
03/2023,รถยนต์บริการทัศนาจร,TOYOTA,COROLLA,2
03/2023,รถยนต์บริการทัศนาจร,TOYOTA,COROLLA CROSS,4
03/2023,รถยนต์บริการทัศนาจร,TOYOTA,FORTUNER,9
03/2023,รถยนต์บริการให้เช่า,TOYOTA,CAMRY,3
03/2023,รถยนต์บริการให้เช่า,TOYOTA,COROLLA,1
03/2023,รถยนต์บริการให้เช่า,TOYOTA,FORTUNER,5
03/2023,รถจักรยานยนต์,AIMA,A500,28
03/2023,รถจักรยานยนต์,AJ,C-LIKE,195
03/2023,รถจักรยานยนต์,AJ,C-LION,1
03/2023,รถจักรยานยนต์,AJ,Q5,2
03/2023,รถจักรยานยนต์,AJ,RAYMAN,14
03/2023,รถจักรยานยนต์,AJ,SABER TIGER,8
03/2023,รถจักรยานยนต์,ALPHA VOLANTIS,HORIZON 300A,1
03/2023,รถจักรยานยนต์,APRILIA,RS 660,1
03/2023,รถจักรยานยนต์,APRILIA,SR GT 200,44
03/2023,รถจักรยานยนต์,APRILIA,SR GT 200 SPORT,57
03/2023,รถจักรยานยนต์,BAJAJ,Dominar D 400,6
03/2023,รถจักรยานยนต์,BAJAJ,DOMINAR D250,1
03/2023,รถจักรยานยนต์,BAJAJ,Pulsar NS 160,5
03/2023,รถจักรยานยนต์,BAJAJ,Pulsar NS 200,13
03/2023,รถจักรยานยนต์,BAJAJ,Pulsar RS 200,4
03/2023,รถจักรยานยนต์,BELLA,BELLA,1
03/2023,รถจักรยานยนต์,BENELLI,IMPERIALE 400,31
03/2023,รถจักรยานยนต์,BENELLI,LEONCINO 250,2
03/2023,รถจักรยานยนต์,BENELLI,LEONCINO TRAIL,1
03/2023,รถจักรยานยนต์,BENELLI,TNT135,5
03/2023,รถจักรยานยนต์,BENELLI,TRK251,1
03/2023,รถจักรยานยนต์,BENELLI,TRK502 ABS,5
03/2023,รถจักรยานยนต์,BENELLI,TRK502X ABS,38
03/2023,รถจักรยานยนต์,BMW,C 400 GT,14
03/2023,รถจักรยานยนต์,BMW,F 750 GS,2
03/2023,รถจักรยานยนต์,BMW,F 850 GS,4
03/2023,รถจักรยานยนต์,BMW,F 850 GS Adventure,6
03/2023,รถจักรยานยนต์,BMW,F 900 R,5
03/2023,รถจักรยานยนต์,BMW,F 900 XR,3
03/2023,รถจักรยานยนต์,BMW,G 310 GS US,1
03/2023,รถจักรยานยนต์,BMW,K 1600 B,1
03/2023,รถจักรยานยนต์,BMW,R 1250 GS,5
03/2023,รถจักรยานยนต์,BMW,R 1250 GS Adventure,23
03/2023,รถจักรยานยนต์,BMW,R 1250 RT,2
03/2023,รถจักรยานยนต์,BMW,R nineT,1
03/2023,รถจักรยานยนต์,BMW,R nineT Pure,1
03/2023,รถจักรยานยนต์,BMW,R nineT Scrambler,3
03/2023,รถจักรยานยนต์,BMW,R nineT Urban G/S,2
03/2023,รถจักรยานยนต์,BMW,R18,11
03/2023,รถจักรยานยนต์,BMW,R18 B,2
03/2023,รถจักรยานยนต์,BMW,R18 Classic,2
03/2023,รถจักรยานยนต์,BMW,S 1000 R,1
03/2023,รถจักรยานยนต์,BMW,S 1000 RR,5
03/2023,รถจักรยานยนต์,BMW,S 1000 XR,5
03/2023,รถจักรยานยนต์,BMW,,1
03/2023,รถจักรยานยนต์,CF,250NK ABS,1
03/2023,รถจักรยานยนต์,COOPER,COOPER,1
03/2023,รถจักรยานยนต์,CYCLONE,RE3,19
03/2023,รถจักรยานยนต์,DECO,CJDS60,121
03/2023,รถจักรยานยนต์,DECO,DOUBLEACE,58
03/2023,รถจักรยานยนต์,DECO,Ekon,6
03/2023,รถจักรยานยนต์,DECO,G-FIVE,87
03/2023,รถจักรยานยนต์,DECO,Hannah,176
03/2023,รถจักรยานยนต์,DECO,Luciano,116
03/2023,รถจักรยานยนต์,DECO,Max One,3
03/2023,รถจักรยานยนต์,DECO,Sally,1
03/2023,รถจักรยานยนต์,DECO,Super Ace,196
03/2023,รถจักรยานยนต์,DECO,SUSU,29
03/2023,รถจักรยานยนต์,DUCATI,Desert X,7
03/2023,รถจักรยานยนต์,DUCATI,HYPERMOTARD 950 RVE,3
03/2023,รถจักรยานยนต์,DUCATI,HYPERMOTARD 950 SP,1
03/2023,รถจักรยานยนต์,DUCATI,MONSTER,15
03/2023,รถจักรยานยนต์,DUCATI,MONSTER 821,1
03/2023,รถจักรยานยนต์,DUCATI,Multistrada V2 S,3
03/2023,รถจักรยานยนต์,DUCATI,Multistrada V4 Pikes Peak,1
03/2023,รถจักรยานยนต์,DUCATI,MULTISTRADA V4 S,2
03/2023,รถจักรยานยนต์,DUCATI,PANIGALE V2,1
03/2023,รถจักรยานยนต์,DUCATI,PANIGALE V2 BAYLISS,1
03/2023,รถจักรยานยนต์,DUCATI,PANIGALE V4,1
03/2023,รถจักรยานยนต์,DUCATI,PANIGALE V4 S,1
03/2023,รถจักรยานยนต์,DUCATI,SCRAMBLER,1
03/2023,รถจักรยานยนต์,DUCATI,SCRAMBLER ICON DARK,3
03/2023,รถจักรยานยนต์,DUCATI,SCRAMBLER NIGHTSHIFT,2
03/2023,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4,3
03/2023,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4 S,2
03/2023,รถจักรยานยนต์,DUCATI,STREETFIGHTER V4 SP,1
03/2023,รถจักรยานยนต์,DUCATI,SUPERSPORT 950 S,1
03/2023,รถจักรยานยนต์,EM,CARGOO,1
03/2023,รถจักรยานยนต์,EM,ENZO,1
03/2023,รถจักรยานยนต์,EM,LEGEND,44
03/2023,รถจักรยานยนต์,ETRAN,ETRAN MYRA,15
03/2023,รถจักรยานยนต์,GPX,200VT0302CS,2
03/2023,รถจักรยานยนต์,GPX,CR5,3
03/2023,รถจักรยานยนต์,GPX,DEMON GR200R,12
03/2023,รถจักรยานยนต์,GPX,DEMON GR200RDACORSA2,129
03/2023,รถจักรยานยนต์,GPX,DEMON-150GN,3
03/2023,รถจักรยานยนต์,GPX,DEMON-150GR LUXURY,1
03/2023,รถจักรยานยนต์,GPX,DEMON-150GR SPORT,1
03/2023,รถจักรยานยนต์,GPX,DEMON-X,1
03/2023,รถจักรยานยนต์,GPX,DRONE KEYLESS,1014
03/2023,รถจักรยานยนต์,GPX,DRONE KEYLESS-S,1170
03/2023,รถจักรยานยนต์,GPX,DRONE STANDARD,208
03/2023,รถจักรยานยนต์,GPX,LEGEND 150Fi,2
03/2023,รถจักรยานยนต์,GPX,LEGEND-GENTLEMAN,12
03/2023,รถจักรยานยนต์,GPX,LEGEND150,3
03/2023,รถจักรยานยนต์,GPX,LEGEND200-A1,1
03/2023,รถจักรยานยนต์,GPX,LEGEND250 Brighton,1
03/2023,รถจักรยานยนต์,GPX,LEGEND250 TWIN,2
03/2023,รถจักรยานยนต์,GPX,LEGEND250 TWIN II,4
03/2023,รถจักรยานยนต์,GPX,LEGEND250 TWIN III,121
03/2023,รถจักรยานยนต์,GPX,MAD300,2
03/2023,รถจักรยานยนต์,GPX,NEW DEMON GR200R,79
03/2023,รถจักรยานยนต์,GPX,POPZ,3
03/2023,รถจักรยานยนต์,GPX,POPZ 110,136
03/2023,รถจักรยานยนต์,GPX,ROCK Classic,200
03/2023,รถจักรยานยนต์,GPX,ROCK Elegance,1
03/2023,รถจักรยานยนต์,GPX,ROCK Racing,2
03/2023,รถจักรยานยนต์,GPX,ROCK Sport,2
03/2023,รถจักรยานยนต์,GPX,RZ180 Raptor,1
03/2023,รถจักรยานยนต์,GPX,Tuscany150 Keyless,273
03/2023,รถจักรยานยนต์,GPX,Tuscany150 Keyset,50
03/2023,รถจักรยานยนต์,H SEM,CIAO,5
03/2023,รถจักรยานยนต์,H SEM,MOBILA G,353
03/2023,รถจักรยานยนต์,HANWAY,HS 150,1
03/2023,รถจักรยานยนต์,HANWAY,V BOB,5
03/2023,รถจักรยานยนต์,HAONAIQI,LION-Q1,144
03/2023,รถจักรยานยนต์,HAONAIQI,LION-Q1 SMART,29
03/2023,รถจักรยานยนต์,HAONAIQI,LION-Q2,52
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLFBS,11
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLHCS,10
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLHR,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLHRXS,5
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLHTK,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLHXS,15
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLHXSE,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLSB,16
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXS,20
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXSE,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FLTRXST,2
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXBBS,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXBR,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXBRS,13
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXFBS,6
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXLRS,21
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXLRST,33
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXRST,7
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,FXST,2
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,RA1250,1
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,RA1250S,10
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,RH1250S,27
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,RH975,7
03/2023,รถจักรยานยนต์,HARLEY DAVIDSON,XL1200X,5
03/2023,รถจักรยานยนต์,HONDA,ADV150,2
03/2023,รถจักรยานยนต์,HONDA,ADV160,1625
03/2023,รถจักรยานยนต์,HONDA,ADV350,358
03/2023,รถจักรยานยนต์,HONDA,BENLY e,201
03/2023,รถจักรยานยนต์,HONDA,C125,294
03/2023,รถจักรยานยนต์,HONDA,CB1000R,3
03/2023,รถจักรยานยนต์,HONDA,CB1100 RS,2
03/2023,รถจักรยานยนต์,HONDA,CB1300 SUPER BOL D'OR,2
03/2023,รถจักรยานยนต์,HONDA,CB1300 SUPER FOUR,4
03/2023,รถจักรยานยนต์,HONDA,CB150R,65
03/2023,รถจักรยานยนต์,HONDA,CB300F,3
03/2023,รถจักรยานยนต์,HONDA,CB300FA,2
03/2023,รถจักรยานยนต์,HONDA,CB300R,18
03/2023,รถจักรยานยนต์,HONDA,CB500X,273
03/2023,รถจักรยานยนต์,HONDA,CB650R,31
03/2023,รถจักรยานยนต์,HONDA,CBR1000RR-R,2
03/2023,รถจักรยานยนต์,HONDA,CBR1000RR-R SP,4
03/2023,รถจักรยานยนต์,HONDA,CBR150R,205
03/2023,รถจักรยานยนต์,HONDA,CBR250RR,7
03/2023,รถจักรยานยนต์,HONDA,CBR300R,7
03/2023,รถจักรยานยนต์,HONDA,CBR300RA,2
03/2023,รถจักรยานยนต์,HONDA,CBR500R,153
03/2023,รถจักรยานยนต์,HONDA,CBR650R,161
03/2023,รถจักรยานยนต์,HONDA,CLICK125,2351
03/2023,รถจักรยานยนต์,HONDA,CLICK125I,93
03/2023,รถจักรยานยนต์,HONDA,CLICK150I,16
03/2023,รถจักรยานยนต์,HONDA,CLICK160,9964
03/2023,รถจักรยานยนต์,HONDA,CRF1100L AFRICA TWIN,8
03/2023,รถจักรยานยนต์,HONDA,CRF250L,2
03/2023,รถจักรยานยนต์,HONDA,CRF300L,276
03/2023,รถจักรยานยนต์,HONDA,CRF300RALLY,20
03/2023,รถจักรยานยนต์,HONDA,CRF450RL,26
03/2023,รถจักรยานยนต์,HONDA,CT125,383
03/2023,รถจักรยานยนต์,HONDA,DAX125,242
03/2023,รถจักรยานยนต์,HONDA,FORZA350,3255
03/2023,รถจักรยานยนต์,HONDA,GOLDWING TOUR,3
03/2023,รถจักรยานยนต์,HONDA,LEAD125,6101
03/2023,รถจักรยานยนต์,HONDA,MONKEY,449
03/2023,รถจักรยานยนต์,HONDA,MOOVE,2
03/2023,รถจักรยานยนต์,HONDA,MSX GROM,115
03/2023,รถจักรยานยนต์,HONDA,MSX125,1
03/2023,รถจักรยานยนต์,HONDA,MSX125SF,14
03/2023,รถจักรยานยนต์,HONDA,NC750X,4
03/2023,รถจักรยานยนต์,HONDA,NT1100,7
03/2023,รถจักรยานยนต์,HONDA,PCX e:HEV,115
03/2023,รถจักรยานยนต์,HONDA,PCX150,7
03/2023,รถจักรยานยนต์,HONDA,PCX160,14883
03/2023,รถจักรยานยนต์,HONDA,REBEL,107
03/2023,รถจักรยานยนต์,HONDA,REPSOL,1
03/2023,รถจักรยานยนต์,HONDA,SCOOPY,24884
03/2023,รถจักรยานยนต์,HONDA,SCOOPY I,8
03/2023,รถจักรยานยนต์,HONDA,SH150I,1
03/2023,รถจักรยานยนต์,HONDA,SPACY I,1
03/2023,รถจักรยานยนต์,HONDA,SUPER CUB,1959
03/2023,รถจักรยานยนต์,HONDA,SUPER CUB 60TH ANNlVERSARY,1
03/2023,รถจักรยานยนต์,HONDA,WAVE110I,52330
03/2023,รถจักรยานยนต์,HONDA,WAVE125I,23475
03/2023,รถจักรยานยนต์,HONDA,X-ADV,27
03/2023,รถจักรยานยนต์,HONDA,ZOOMER-X,728
03/2023,รถจักรยานยนต์,HONDA,,25
03/2023,รถจักรยานยนต์,HUSQVARNA,SVARTPILEN 200,2
03/2023,รถจักรยานยนต์,HUSQVARNA,SVARTPILEN 401,3
03/2023,รถจักรยานยนต์,INDIAN MOTORCYCLE,CHIEF DARK HORSE,1
03/2023,รถจักรยานยนต์,JUNENG,DREAMERS FUN-A,4
03/2023,รถจักรยานยนต์,KAVALLO,EASY WATT,34
03/2023,รถจักรยานยนต์,KAVALLO,VESPAL,5
